SN,Tray_SN,POD_Rack_Slot,FOX_Routing,Error_Code,GPU,Nvlink,Lane,NVL0_SN,NVL1_SN,PN,Diag,StartTestTime,EndTestTime,log_file_name
1651326023358,P3952-R1000000000257,FXHC-POD3-R50-T10R,NVLINK,E098011006_009-001-1-000000000140,,,,1823225957372,1823225956924,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326030201,20260326034829,FXHC_NA_900-2G548-0081-000_1651326023358_F_NVL_20260326T030206Z.log
1651326023365,P3952-R1000000006142,FXHC-POD3-R40-T6R,NVLINK,E098001006_654,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326030049,20260326033140,FXHC_NA_900-2G548-0081-000_1651326023365_F_NVL_20260326T030054Z.log
1651326023423,K4135-L1000000000382,FXHC-POD4-R13-T3L,NVLINK,E098011006_009-001-1-000000000140,,,,1820126950156,1940326110262,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326020755,20260326025932,FXHC_NA_900-2G548-0081-000_1651326023423_F_NVL_20260326T020817Z.log
1651326023504,P3952-R1000000000287,FXHC-POD2-R15-T1R,FUNCTIONAL_TEST,E028163006_082-000-1-020000630139,,,,1824825954997,1333725330125,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326025433,20260326034158,FXHC_NA_900-2G548-0081-000_1651326023504_F_FCT_20260326T025442Z.log
1651326023580,P3952-R1000000005826,FXHC-POD3-R30-T3R,FUNCTIONAL_TEST,E028163006_082-000-0-000000000006,,,,1825125956304,1333725330173,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326024627,20260326033420,FXHC_NA_900-2G548-0081-000_1651326023580_F_FCT_20260326T024636Z.log
1651326023592,P3952-L1000000007830,FXHC-POD3-R05-T10L,FUNCTIONAL_TEST,E028163006_082-000-0-000000000006,,,,1820126951114,1662825110165,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326021217,20260326030236,FXHC_NA_900-2G548-0081-000_1651326023592_F_FCT_20260326T021225Z.log
1651326023725,K4135-L1000000000395,FXHC-POD4-R17-T9L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1824925955278,1940326111068,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260325181639,20260325190714,FXHC_NA_900-2G548-0081-000_1651326023725_F_FCT_20260325T181701Z.log
1651326023760,P3952-L1000000007653,FXHC-POD3-R04-T8L,FLASHROM,0,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326025514,20260326032909,FXHC_NA_900-2G548-0081-000_1651326023760_F_FLA_20260326T025523Z.log
1651326024381,P3952-R1000000000529,FXHC-POD3-R31-T7R,FUNCTIONAL_TEST,E028001006_695,,,,1825125955958,1333925080155,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326024417,20260326033450,FXHC_NA_900-2G548-0081-000_1651326024381_F_FCT_20260326T024421Z.log
1651326024383,P3952-R1000000007759,FXHC-POD3-R33-T9R,FUNCTIONAL_TEST,E028001006_654,,,,,,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326010633,20260326033543,FXHC_NA_900-2G548-0081-000_1651326024383_F_FCT_20260326T010641Z.log
1651326024471,P3952-L1000000006254,FXHC-POD3-R22-T6L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1824225958585,1662425110211,900-2G548-0081-000,618-2G548-0301-CMF-51683,20260326023344,20260326032222,FXHC_NA_900-2G548-0081-000_1651326024471_F_FCT_20260326T023353Z.log
1651026064383,P3952-L1000000007786,FXHC-POD2-R05-T3L,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326033033,20260326035336,FXHC_NA_900-2G548-0081-001_1651026064383_F_FLA_20260326T033042Z.log
1651026064710,P3952-L1000000006379,FXHC-POD2-R40-T6L,FUNCTIONAL_TEST,E028001037_761,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326024551,20260326030514,FXHC_NA_900-2G548-0081-001_1651026064710_F_FCT_20260326T024559Z.log
1651026064710,P3952-L1000000006379,FXHC-POD2-R40-T6L,FUNCTIONAL_TEST,E028001037_761,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326030642,20260326032052,FXHC_NA_900-2G548-0081-001_1651026064710_F_FCT_20260326T030650Z.log
1651026067782,P3952-L1000000006212,FXHC-POD4-R23-T8L,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326030027,20260326033346,FXHC_NA_900-2G548-0081-001_1651026067782_F_FLA_20260326T030033Z.log
1651126002484,P3952-L1000000007125,FXHC-POD3-R38-T2L,FUNCTIONAL_TEST,E028163006_029-054-0-000000000011,,,,1824825954877,1662825110177,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326015157,20260326031536,FXHC_NA_900-2G548-0081-001_1651126002484_F_FCT_20260326T015202Z.log
1651126003311,P3952-L1000000000652,FXHC-POD2-R02-T6L,AST,E023002006_841,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326025613,20260326030118,FXHC_NA_900-2G548-0081-001_1651126003311_F_AST_20260326T025621Z.log
1651226001264,P3952-R1000000000556,FXHC-POD3-R16-T1R,FUNCTIONAL_TEST,E028163006_029-054-0-000000000011,,,,1820126953975,1820126954348,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326023157,20260326035709,FXHC_NA_900-2G548-0081-001_1651226001264_F_FCT_20260326T023206Z.log
1651226006038,P3952-L1000000007679,FXHC-POD3-R30-T6L,NVLINK,E098011006_009-001-1-000000000140,,,,1825125956756,1662825110003,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326022815,20260326031931,FXHC_NA_900-2G548-0081-001_1651226006038_F_NVL_20260326T022824Z.log
1651226006381,P3952-R1000000005506,FXHC-POD3-R48-T6R,FPF,E083008006_082-000-1-000000000164,,,,1823325959240,1662525110072,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326024503,20260326033623,FXHC_NA_900-2G548-0081-001_1651226006381_F_FPF_20260326T024509Z.log
1651226007621,P3952-R1000000005460,FXHC-POD4-R32-T9R,IOT,E033030006_051-000-0-000000000050,,,,1820126953309,1662125110673,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326024318,20260326034145,FXHC_NA_900-2G548-0081-001_1651226007621_F_IOT_20260326T024322Z.log
1651226061535,P3952-L1000000007822,FXHC-POD3-R02-T2L,IOT,E033030006_082-000-1-000000000272,,,,1820126954382,1662925110036,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326023637,20260326031008,FXHC_NA_900-2G548-0081-001_1651226061535_F_IOT_20260326T023646Z.log
1651226062201,P3952-L1000000000835,FXHC-POD4-R23-T1L,FUNCTIONAL_TEST,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326025957,20260326031127,FXHC_NA_900-2G548-0081-001_1651226062201_F_FCT_20260326T030003Z.log
1651226062848,P3952-R1000000000079,FXHC-POD3-R07-T1R,NVLINK,E098011006_009-001-1-000000000140,,,,1820126954933,1820126954308,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326021946,20260326030933,FXHC_NA_900-2G548-0081-001_1651226062848_F_NVL_20260326T021955Z.log
1651226063385,P3952-L1000000005453,FXHC-POD3-R42-T3L,FUNCTIONAL_TEST,E028162006_841,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326031752,20260326032324,FXHC_NA_900-2G548-0081-001_1651226063385_F_FCT_20260326T031757Z.log
1651226063582,P3952-R1000000006269,FXHC-POD2-R12-T4R,IOT,E033030006_082-000-1-000000000164,,,,1823825956004,1333925080074,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326025425,20260326032642,FXHC_NA_900-2G548-0081-001_1651226063582_F_IOT_20260326T025434Z.log
1651326043332,P3952-R1000000007722,FXHC-POD2-R36-T2R,IOT,E033030006_051-000-0-000000000050,,,,1823825957925,1943325110384,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326024310,20260326034315,FXHC_NA_900-2G548-0081-001_1651326043332_F_IOT_20260326T024318Z.log
1651326043679,P3952-R1000000006946,FXHC-POD3-R27-T3R,FUNCTIONAL_TEST,E028001006_654,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326012121,20260326034622,FXHC_NA_900-2G548-0081-001_1651326043679_F_FCT_20260326T012130Z.log
1651326043725,P3952-L1000000000066,FXHC-POD2-R13-T6L,FUNCTIONAL_TEST,E028001006_690,,,,1820126954152,1335225130476,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326020412,20260326030249,FXHC_NA_900-2G548-0081-001_1651326043725_F_FCT_20260326T020421Z.log
1651326044187,P3952-L1000000000594,FXHC-POD3-R40-T2L,FUNCTIONAL_TEST,E028001036_704,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326030252,20260326031747,FXHC_NA_900-2G548-0081-001_1651326044187_F_FCT_20260326T030257Z.log
1651326044381,P3952-L1000000005906,FXHC-POD3-R09-T7L,FUNCTIONAL_TEST,E028001006_654,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326011035,20260326033913,FXHC_NA_900-2G548-0081-001_1651326044381_F_FCT_20260326T011043Z.log
1651326044436,P3952-R1000000005906,FXHC-POD3-R09-T7R,FUNCTIONAL_TEST,E028001006_654,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326011022,20260326033742,FXHC_NA_900-2G548-0081-001_1651326044436_F_FCT_20260326T011031Z.log
1651326044576,P3952-R1000000005150,FXHC-POD2-R34-T5R,NVLINK,E098001006_838,,,,1824825954560,1662525110125,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326022115,20260326034105,FXHC_NA_900-2G548-0081-001_1651326044576_F_NVL_20260326T022124Z.log
1651326044859,P3952-R1000000000873,FXHC-POD2-R39-T6R,FC2,E097001006_703,,,,1825125955881,1333725330315,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326001048,20260326032456,FXHC_NA_900-2G548-0081-001_1651326044859_F_FC2_20260326T001057Z.log
1651326044877,K4135-L1000000000383,FXHC-POD4-R14-T4L,AST,E023001006_508,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326031729,20260326032507,FXHC_NA_900-2G548-0081-001_1651326044877_F_AST_20260326T031734Z.log
1651326044946,P3952-R1000000000022,FXHC-POD3-R12-T7R,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326022801,20260326032453,FXHC_NA_900-2G548-0081-001_1651326044946_F_FLA_20260326T022810Z.log
1651326045048,P3952-L1000000006892,FXHC-POD2-R11-T5L,FC2,E097009006_na,,,,1825125955910,1333725330119,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326012535,20260326034954,FXHC_NA_900-2G548-0081-001_1651326045048_F_FC2_20260326T012544Z.log
1651326045164,P3952-R1000000007843,FXHC-POD2-R30-T7R,FUNCTIONAL_TEST,E028163006_077-000-1-000000000077,,,,1824225951285,1662925110488,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326015953,20260326031158,FXHC_NA_900-2G548-0081-001_1651326045164_F_FCT_20260326T020002Z.log
1651326045232,P3952-L1000000005441,FXHC-POD2-R40-T8L,FLASHROM,0,,,,,,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260325232903,20260326030146,FXHC_NA_900-2G548-0081-001_1651326045232_F_FLA_20260325T232912Z.log
1651326045450,P3952-R1000000000380,FXHC-POD3-R41-T5R,IOT,E033030006_051-000-0-000000000050,,,,1823625958471,1662525110201,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326022738,20260326032547,FXHC_NA_900-2G548-0081-001_1651326045450_F_IOT_20260326T022743Z.log
1651326085210,P3952-L1000000006922,FXHC-POD2-R18-T4L,IOT,E033030006_na,,,,1822725952851,1662925110747,900-2G548-0081-001,618-2G548-0311-CMF-51684,20260326013109,20260326035744,FXHC_NA_900-2G548-0081-001_1651326085210_F_IOT_20260326T013117Z.log
1652525015829,P3952-R1000000000588,FXHC-POD2-R02-T10R,AST,E023001006_508,,,,,,900-2G548-0081-0R0,618-2G548-0301-CMF-51683,20260326033231,20260326034032,FXHC_NA_900-2G548-0081-0R0_1652525015829_F_AST_20260326T033240Z.log
1652925038786,P3952-R1000000007091,FXHC-POD4-R25-T7R,FC2,E097001006_561,,,,,,900-2G548-0081-0R0,618-2G548-0301-CMF-51683,20260326030905,20260326032658,FXHC_NA_900-2G548-0081-0R0_1652925038786_F_FC2_20260326T030911Z.log
1653925062598,P3952-L1000000007897,FXHC-POD2-R07-T6L,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260326030929,20260326031740,FXHC_NA_900-2G548-0081-0R1_1653925062598_F_FLA_20260326T030938Z.log
1653925062598,P3952-L1000000007897,FXHC-POD2-R07-T6L,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260326031849,20260326032700,FXHC_NA_900-2G548-0081-0R1_1653925062598_F_FLA_20260326T031858Z.log
1654225006744,P3952-R1000000007897,FXHC-POD2-R07-T6R,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260326030930,20260326031735,FXHC_NA_900-2G548-0081-0R1_1654225006744_F_FLA_20260326T030939Z.log
1654225006744,P3952-R1000000007897,FXHC-POD2-R07-T6R,FLASHROM,1,,,,,,900-2G548-0081-0R1,618-2G548-0311-CMF-51684,20260326031844,20260326032649,FXHC_NA_900-2G548-0081-0R1_1654225006744_F_FLA_20260326T031852Z.log
1651026015227,P3952-L1000000005874,FXHC-POD2-R09-T7L,FUNCTIONAL_TEST,E028163006_077-075-3-000000000014,,,,1823825957393,1662525110343,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326023501,20260326035010,FXHC_NA_900-2G548-A881-000_1651026015227_F_FCT_20260326T023510Z.log
1651026016915,P3952-R1000000007490,FXHC-POD2-R30-T4R,FUNCTIONAL_TEST,E028001037_899,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326030016,20260326031258,FXHC_NA_900-2G548-A881-000_1651026016915_F_FCT_20260326T030024Z.log
1651026018527,P3952-L1000000006266,FXHC-POD2-R18-T10L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326024108,20260326030431,FXHC_NA_900-2G548-A881-000_1651026018527_F_FLA_20260326T024116Z.log
1651026018527,P3952-L1000000006266,FXHC-POD2-R18-T10L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326030546,20260326032915,FXHC_NA_900-2G548-A881-000_1651026018527_F_FLA_20260326T030555Z.log
1651126005176,P3952-R1000000005034,FXHC-POD3-R14-T9R,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326023038,20260326030856,FXHC_NA_900-2G548-A881-000_1651126005176_F_FLA_20260326T023047Z.log
1651126087405,P3952-R1000000005232,FXHC-POD2-R19-T8R,IOT,E033027037_899,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326034254,20260326035601,FXHC_NA_900-2G548-A881-000_1651126087405_F_IOT_20260326T034302Z.log
1651126088295,P3952-L1000000006688,FXHC-POD3-R46-T10L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000167,,,,1822825953160,1333925080481,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326024352,20260326032114,FXHC_NA_900-2G548-A881-000_1651126088295_F_FCT_20260326T024357Z.log
1651126088295,P3952-L1000000006688,FXHC-POD3-R46-T10L,FUNCTIONAL_TEST,E028163006_081-000-1-000000000167,,,,1822825953160,1333925080481,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326032256,20260326035333,FXHC_NA_900-2G548-A881-000_1651126088295_F_FCT_20260326T032300Z.log
1651126089500,P3952-L1000000007809,FXHC-POD3-R48-T7L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326024539,20260326032803,FXHC_NA_900-2G548-A881-000_1651126089500_F_FLA_20260326T024544Z.log
1651226010390,P3952-L1000000007641,FXHC-POD3-R44-T10L,IOT,E033030006_051-000-0-000000000050,,,,1823525956904,1662525110360,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326023223,20260326033110,FXHC_NA_900-2G548-A881-000_1651226010390_F_IOT_20260326T023228Z.log
1651226010393,P3952-L1000000007678,FXHC-POD2-R34-T7L,IOT,E033030006_000-000-1-000000000276,,,,1823825956293,1662825110313,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326022914,20260326030224,FXHC_NA_900-2G548-A881-000_1651226010393_F_IOT_20260326T022923Z.log
1651226010743,K4135-R1000000000344,FXHC-POD4-R18-T11R,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126956817,1940326110906,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326030829,20260326035648,FXHC_NA_900-2G548-A881-000_1651226010743_F_FCT_20260326T030833Z.log
1651226010767,P3952-R1000000007926,FXHC-POD4-R11-T1R,FUNCTIONAL_TEST,E028163006_082-000-1-020000610139,,,,1823325950084,1662925110066,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326030441,20260326035441,FXHC_NA_900-2G548-A881-000_1651226010767_F_FCT_20260326T030504Z.log
1651226010805,P3952-L1000000006002,FXHC-POD4-R30-T5L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326030712,20260326033748,FXHC_NA_900-2G548-A881-000_1651226010805_F_FLA_20260326T030716Z.log
1651226010805,P3952-L1000000006002,FXHC-POD4-R30-T5L,FLASHROM,E020073006_na,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326033846,20260326034728,FXHC_NA_900-2G548-A881-000_1651226010805_F_FLA_20260326T033850Z.log
1651226010996,P3952-L1000000005341,FXHC-POD2-R17-T3L,AST,E023001006_508,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326031223,20260326032024,FXHC_NA_900-2G548-A881-000_1651226010996_F_AST_20260326T031232Z.log
1651226022631,P3952-R1000000006275,FXHC-POD2-R14-T2R,IOT,E033030006_000-000-0-000000000007,,,,1823325959542,1662125110276,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326012849,20260326030237,FXHC_NA_900-2G548-A881-000_1651226022631_F_IOT_20260326T012858Z.log
1651226022631,P3952-R1000000006275,FXHC-POD2-R14-T2R,IOT,E033030006_017-008-0-000000000073,,,,1823325959542,1662125110276,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326030438,20260326035420,FXHC_NA_900-2G548-A881-000_1651226022631_F_IOT_20260326T030447Z.log
1651226024509,P3952-R1000000000024,FXHC-POD3-R08-T10R,NVLINK,E098011006_009-001-1-000000000140,,,,1820126954858,1335225131208,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326022041,20260326031001,FXHC_NA_900-2G548-A881-000_1651226024509_F_NVL_20260326T022050Z.log
1651226025145,P3952-R1000000007418,FXHC-POD4-R24-T7R,FUNCTIONAL_TEST,E028163006_082-000-0-000000000006,,,,1820126953313,1335225131108,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326022256,20260326031226,FXHC_NA_900-2G548-A881-000_1651226025145_F_FCT_20260326T022301Z.log
1651226025823,P3952-R1000000005152,FXHC-POD2-R35-T2R,FUNCTIONAL_TEST,E028001037_761,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326032634,20260326034538,FXHC_NA_900-2G548-A881-000_1651226025823_F_FCT_20260326T032643Z.log
1651226025877,P3952-L1000000000192,FXHC-POD4-R31-T4L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326024626,20260326030842,FXHC_NA_900-2G548-A881-000_1651226025877_F_FLA_20260326T024631Z.log
1651226025877,P3952-L1000000000192,FXHC-POD4-R31-T4L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326030944,20260326033209,FXHC_NA_900-2G548-A881-000_1651226025877_F_FLA_20260326T030949Z.log
1651226026273,P3952-L1000000007849,FXHC-POD3-R50-T6L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326024434,20260326031337,FXHC_NA_900-2G548-A881-000_1651226026273_F_FLA_20260326T024440Z.log
1651226026345,P3952-R1000000007748,FXHC-POD2-R36-T8R,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326032053,20260326034359,FXHC_NA_900-2G548-A881-000_1651226026345_F_FLA_20260326T032103Z.log
1651226028401,P3952-L1000000007139,FXHC-POD3-R31-T8L,FUNCTIONAL_TEST,E028001006_838,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326011821,20260326034907,FXHC_NA_900-2G548-A881-000_1651226028401_F_FCT_20260326T011826Z.log
1651226028454,P3952-L1000000000714,FXHC-POD3-R43-T1L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326032026,20260326035117,FXHC_NA_900-2G548-A881-000_1651226028454_F_FLA_20260326T032031Z.log
1651326000080,P3952-L1000000005424,FXHC-POD3-R19-T3L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000140,,,,1820126953936,1662025110597,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326023128,20260326031949,FXHC_NA_900-2G548-A881-000_1651326000080_F_FCT_20260326T023136Z.log
1651326000647,P3952-L1000000007709,FXHC-POD2-R03-T9L,FUNCTIONAL_TEST,E028001006_704,,,,1824825954744,1662825110300,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326024847,20260326032055,FXHC_NA_900-2G548-A881-000_1651326000647_F_FCT_20260326T024856Z.log
1651326000952,P3952-L1000000006671,FXHC-POD4-R24-T5L,FUNCTIONAL_TEST,E028163006_082-000-0-000000000006,,,,1820126952983,1662325111636,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326024556,20260326033554,FXHC_NA_900-2G548-A881-000_1651326000952_F_FCT_20260326T024601Z.log
1651326062433,P3952-L1000000000556,FXHC-POD3-R16-T1L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000167,,,,1820126953764,1820126953982,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326023135,20260326030430,FXHC_NA_900-2G548-A881-000_1651326062433_F_FCT_20260326T023143Z.log
1651326062433,P3952-L1000000000556,FXHC-POD3-R16-T1L,FUNCTIONAL_TEST,E028163006_082-000-1-000000000167,,,,1820126953764,1820126953982,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326030632,20260326033547,FXHC_NA_900-2G548-A881-000_1651326062433_F_FCT_20260326T030640Z.log
1651326063691,P3952-L1000000000382,FXHC-POD2-R39-T4L,FUNCTIONAL_TEST,9843J5_559,,,,1823325950774,1825125955568,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326023049,20260326034302,FXHC_NA_900-2G548-A881-000_1651326063691_F_FCT_20260326T023057Z.log
1651326063861,P3952-R1000000005110,FXHC-POD3-R37-T10R,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326025732,20260326033259,FXHC_NA_900-2G548-A881-000_1651326063861_F_FLA_20260326T025738Z.log
1651326063870,K4135-L1000000000090,FXHC-POD4-R42-T11L,NVLINK,E098011006_009-001-1-000000000140,,,,1820126950033,1940326110479,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326024928,20260326034055,FXHC_NA_900-2G548-A881-000_1651326063870_F_NVL_20260326T024950Z.log
1651326064105,P3952-R1000000007883,FXHC-POD2-R35-T9R,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326024946,20260326030043,FXHC_NA_900-2G548-A881-000_1651326064105_F_FLA_20260326T024955Z.log
1651326064134,P3952-R1000000000262,FXHC-POD3-R36-T10R,NVLINK,E098011006_009-001-1-000000000140,,,,1824425951435,1333925080628,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326023016,20260326031257,FXHC_NA_900-2G548-A881-000_1651326064134_F_NVL_20260326T023021Z.log
1651326064881,P3952-L1000000006750,FXHC-POD2-R31-T6L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326024937,20260326031631,FXHC_NA_900-2G548-A881-000_1651326064881_F_FLA_20260326T024946Z.log
1651326065002,K4135-R1000000000190,FXHC-POD4-R21-T5R,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326024554,20260326031251,FXHC_NA_900-2G548-A881-000_1651326065002_F_FLA_20260326T024617Z.log
1651326065002,K4135-R1000000000190,FXHC-POD4-R21-T5R,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326031427,20260326033800,FXHC_NA_900-2G548-A881-000_1651326065002_F_FLA_20260326T031449Z.log
1651326065533,P3952-L1000000000880,FXHC-POD4-R26-T3L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326030604,20260326033322,FXHC_NA_900-2G548-A881-000_1651326065533_F_FLA_20260326T030608Z.log
1651326065533,P3952-L1000000000880,FXHC-POD4-R26-T3L,FLASHROM,0,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326033418,20260326035701,FXHC_NA_900-2G548-A881-000_1651326065533_F_FLA_20260326T033423Z.log
1651326065780,P3952-R1000000007118,FXHC-POD2-R40-T3R,FUNCTIONAL_TEST,E028001006_654,,,,,,900-2G548-A881-000,618-2G548-0301-CMF-51683,20260326032243,20260326033946,FXHC_NA_900-2G548-A881-000_1651326065780_F_FCT_20260326T032252Z.log
